City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
362,vikhorevka,56.1201,101.1636,-0.23,89,97,3.35,RU,1732088738
363,axim,4.8699,-2.2405,26.87,76,100,0.51,GH,1732088738
364,champagnole,46.7445,5.9135,3.09,99,100,2.24,FR,1732088738
365,lingdong,46.5669,131.1453,-1.1,54,52,4.39,CN,1732088537
366,pontevedra,42.431,-8.6444,13.5,92,100,1.41,ES,1732088640
367,itamaraca,-7.7478,-34.8256,26.03,81,57,3.1,BR,1732088738
368,auki,-8.7676,160.7034,26.25,86,71,2.5,SB,1732088692
369,hamilton,39.1834,-84.5333,14.12,97,100,1.54,US,1732088645
370,don luan,11.5333,106.9167,30.17,69,100,3.1,VN,1732088739
371,cabedelo,-6.9811,-34.8339,25.37,78,20,4.48,BR,1732088739
372,divinopolis,-20.1389,-44.8839,19.98,85,58,0.61,BR,1732088739
373,yeraliyev,43.2,51.65,10.87,60,62,2.48,KZ,1732088739
374,rabigh,22.7986,39.0349,28.39,46,0,4.95,SA,1732088739
375,mata-utu,-13.2816,-176.1745,27.99,82,100,7.89,WF,1732088739
376,soufriere,13.8562,-61.0566,25.78,100,20,3.09,LC,1732088739
377,zalanga,10.6143,10.1765,24.12,24,85,4.13,NG,1732088739
378,rostovka,55.3842,71.8891,-3.65,91,53,2.5,RU,1732088740
379,dakoro,14.5106,6.765,22.81,20,25,7.91,NE,1732088740
380,lethbridge,49.7,-112.8186,-8.73,92,100,1.54,CA,1732088740
381,okhotsk,59.3833,143.3,-16.48,76,37,4.11,RU,1732088740
382,yaring,6.8662,101.3689,25.64,89,100,4.35,TH,1732088740
383,timimoun,29.2639,0.231,18.21,45,75,1.03,DZ,1732088740
384,tsiombe,-25.3,45.4833,34.38,29,96,5.08,MG,1732088740
385,hadibu,12.65,54.0333,28.23,76,99,6.07,YE,1732088740
386,mongoumba,3.6415,18.5936,30.72,56,62,0.62,CF,1732088740
387,nikki,9.9401,3.2108,25.99,23,100,4.34,BJ,1732088740
388,dryden,49.7833,-92.7503,3.16,93,100,2.57,CA,1732088741
389,shitanjing,39.2342,106.3439,5.35,32,0,3.41,CN,1732088741
390,meiktila,20.8667,95.8667,29.06,57,0,3.08,MM,1732088741
391,fort st. john,56.2499,-120.8529,-18.06,78,100,6.69,CA,1732088741
392,baie-comeau,49.2168,-68.1489,6.82,76,100,2.57,CA,1732088742
393,ayutla,20.1167,-104.3333,15.56,86,100,0.44,MX,1732088742
394,ruiz,21.95,-105.15,19.71,96,46,1.07,MX,1732088742
395,nova sintra,14.8667,-24.7167,25.62,80,12,6.59,CV,1732088742
396,trinity beach,-16.7888,145.6968,30.45,65,100,7.72,AU,1732088742
397,cortazar,20.4833,-100.9333,14.58,84,24,0.67,MX,1732088742
398,cill airne,52.05,-9.5167,-1.97,100,0,2.06,IE,1732088742
399,jawf al maqbabah,13.8378,45.8349,26.94,34,100,1.87,YE,1732088742
400,vernon,50.2581,-119.2691,3.74,52,100,6.17,CA,1732088742
401,ceres,37.5949,-120.9577,11.1,68,100,3.88,US,1732088743
402,nieuw amsterdam,5.8833,-55.0833,24.09,92,31,3.2,SR,1732088743
403,crane,31.3974,-102.3501,11.76,30,0,5.49,US,1732088743
404,siem reap,13.5,104.0,31.26,54,95,2.45,KH,1732088743
405,rio grande,-32.035,-52.0986,18.73,72,100,8.38,BR,1732088743
406,queenstown,-31.8976,26.8753,31.28,25,24,5.23,ZA,1732088743
407,ypsonas,34.6884,32.9574,20.47,56,20,1.03,CY,1732088743
408,howrah,22.5892,88.3103,29.0,54,40,2.57,IN,1732088743
409,kudat,6.8837,116.8477,29.05,79,20,1.54,MY,1732088744
410,sabha,27.0377,14.4283,21.81,21,99,1.55,LY,1732088744
411,nouadhibou,20.931,-17.0347,19.99,77,90,3.6,MR,1732088744
412,shimokizukuri,40.8061,140.3861,7.72,71,95,1.98,JP,1732088744
413,geraldton,-28.7667,114.6,23.23,64,75,6.57,AU,1732088744
414,port saint john's,-31.6229,29.5448,26.71,72,7,4.17,ZA,1732088744
415,kruisfontein,-34.0033,24.7314,22.16,65,100,4.22,ZA,1732088744
416,lillesand,58.2488,8.3778,-0.06,69,20,2.57,NO,1732088744
417,cide,41.8921,33.0044,15.49,58,55,1.47,TR,1732088744
418,manggar,-2.8833,108.2667,29.24,69,90,2.33,ID,1732088744
419,tubarjal,30.4999,38.216,17.94,48,0,0.83,SA,1732088745
420,polyarnyy,69.1989,33.4478,-3.53,91,94,3.85,RU,1732088745
421,cardenas,23.0375,-81.2047,19.42,88,100,1.95,CU,1732088745
422,massawa,15.6097,39.45,30.33,56,17,3.75,ER,1732088745
423,surubim,-7.8331,-35.7547,19.86,98,99,1.65,BR,1732088745
424,kodinsk,58.6881,99.1844,-1.59,91,98,3.04,RU,1732088745
425,ulverstone,-41.15,146.1667,15.96,77,100,1.5,AU,1732088745
426,fiambala,-27.6871,-67.6149,16.89,75,79,2.52,AR,1732088745
427,teofilo otoni,-17.8575,-41.5053,18.87,98,28,0.33,BR,1732088745
428,vama,47.5667,25.6833,6.2,62,100,3.15,RO,1732088746
429,atar,20.5169,-13.0499,24.87,16,100,4.28,MR,1732088746
430,sao vicente,-23.9631,-46.3919,23.48,26,100,1.06,BR,1732088746
431,santa maria da vitoria,-13.3947,-44.1886,20.79,86,6,0.6,BR,1732088746
432,praia da vitoria,38.7333,-27.0667,16.14,94,40,3.12,PT,1732088746
433,moussoro,13.6408,16.4901,24.77,20,78,9.31,TD,1732088746
434,gumdag,39.2061,54.5906,14.49,39,25,7.03,TM,1732088746
435,leava,-14.3,-178.1667,27.74,83,100,6.2,WF,1732088746
436,sechura,-5.5569,-80.8222,17.28,84,100,3.1,PE,1732088746
437,kenora,49.8167,-94.4337,1.54,86,100,7.72,CA,1732088746
438,priozersk,61.0393,30.1291,2.27,87,100,7.3,RU,1732088747
439,new norfolk,-42.7826,147.0587,12.73,63,4,2.28,AU,1732088747
440,haiku-pauwela,20.9219,-156.3051,23.36,81,20,5.81,US,1732088747
441,koungou,-12.7336,45.2042,27.84,74,40,1.54,YT,1732088747
442,birjand,32.8663,59.2211,20.26,28,0,4.12,IR,1732088747
443,kez,57.8979,53.7152,0.35,97,100,3.68,RU,1732088747
444,albu kamal,34.45,40.9186,18.68,53,10,1.66,SY,1732088747
445,plastun,44.7561,136.2939,-0.33,56,0,3.0,RU,1732088747
446,saint-philippe,-21.3585,55.7679,28.77,83,27,6.14,RE,1732088748
447,bozoum,6.3193,16.3799,27.22,28,100,3.67,CF,1732088748
448,tabas,33.5959,56.9244,24.12,23,2,2.06,IR,1732088748
449,oranjestad,12.524,-70.027,28.28,82,20,3.09,AW,1732088748
450,cambria,35.5641,-121.0808,9.43,58,100,0.15,US,1732088748
451,amungan,15.3652,119.9582,28.69,71,11,3.21,PH,1732088748
452,dodge city,37.7528,-100.0171,1.14,71,0,7.2,US,1732088748
453,qarazhal,48.0078,70.7903,0.91,95,100,5.76,KZ,1732088748
454,dangriga,16.9692,-88.2321,26.82,91,100,0.73,BZ,1732088748
455,iyidere,41.0119,40.3619,14.98,67,0,2.03,TR,1732088748
456,umatilla,45.5001,-118.5014,1.42,80,100,10.51,US,1732088749
457,novodvinsk,64.4165,40.8122,-13.14,78,94,2.77,RU,1732088749
458,dire,12.2833,-10.9667,22.1,34,43,0.83,ML,1732088559
459,corner brook,48.9667,-57.9484,6.09,96,100,5.08,CA,1732088749
460,murun-kuren,49.6342,100.1625,-2.88,56,8,1.04,MN,1732088749
461,lethem,3.3803,-59.7968,23.99,89,31,5.32,GY,1732088749
462,pombas,17.1503,-25.0201,22.88,79,47,4.0,CV,1732088749
463,kourou,5.1552,-52.6478,24.03,90,8,2.53,GF,1732088749
464,grand falls-windsor,48.9332,-55.6649,5.84,96,100,3.83,CA,1732088750
465,russkaya polyana,49.417,31.9201,8.47,80,100,9.13,UA,1732088750
466,belokurikha,51.9959,84.9896,4.0,67,0,0.32,RU,1732088750
467,dongola,19.1667,30.4833,23.37,23,0,7.98,SD,1732088750
468,lorengau,-2.0226,147.2712,28.28,76,59,2.4,PG,1732088750
469,yaren,-0.5472,166.916,28.31,73,0,4.76,NR,1732088750
470,mil'kovo,55.6078,37.7956,1.28,56,100,8.29,RU,1732088750
471,nguigmi,14.2495,13.1092,23.02,27,7,8.35,NE,1732088750
472,balabac,7.9868,117.0645,25.5,91,100,4.34,PH,1732088750
473,beidao,34.5686,105.8933,12.48,42,42,1.08,CN,1732088750
474,kenai,60.5544,-151.2583,-18.95,84,0,0.0,US,1732088751
475,pacasmayo,-7.4006,-79.5714,17.17,89,49,2.42,PE,1732088751
476,harstad,68.799,16.5293,-2.34,66,100,8.94,NO,1732088601
477,olimpia,-20.7372,-48.9147,24.48,73,100,2.08,BR,1732088751
478,zhangjiakou,40.81,114.8794,6.61,42,1,2.3,CN,1732088751
479,ranibennur,14.6167,75.6167,28.32,41,8,4.51,IN,1732088751
480,smithers,54.7804,-127.1743,-3.82,63,100,5.14,CA,1732088751
481,chui,-33.6971,-53.4616,15.87,80,100,3.07,UY,1732088751
482,tralee,52.2704,-9.7026,-1.86,100,0,2.06,IE,1732088751
483,tayshet,55.9342,98.0044,1.26,70,72,3.8,RU,1732088752
484,guiuan,11.0333,125.7247,28.46,77,8,7.19,PH,1732088752
485,liwale,-9.7667,37.9333,30.59,47,80,2.33,TZ,1732088752
486,namtsy,62.7161,129.6658,-29.4,100,75,0.93,RU,1732088752
487,buritizeiro,-17.3511,-44.9622,23.18,81,96,1.24,BR,1732088752
488,joshimath,30.5667,79.5667,14.44,21,0,3.26,IN,1732088752
489,dzilam gonzalez,21.2833,-88.9333,23.85,98,100,0.94,MX,1732088752
490,tual,-5.6667,132.75,29.02,70,45,1.74,ID,1732088752
491,selkirk,50.1436,-96.8845,1.16,98,100,3.13,CA,1732088753
492,amursk,50.2261,136.8994,-5.14,48,27,5.34,RU,1732088753
493,toliara,-23.35,43.6667,31.76,53,0,4.57,MG,1732088576
494,yakeshi,49.2833,120.7333,-6.45,91,66,2.05,CN,1732088753
495,karaton,-6.3424,106.1045,29.08,73,98,1.23,ID,1732088753
496,campos dos goytacazes,-21.75,-41.3,22.67,92,81,1.78,BR,1732088753
497,san,13.3034,-4.8956,23.65,18,62,3.55,ML,1732088700
498,baiti,13.745,-14.7482,25.74,47,100,1.1,SN,1732088753
499,kaka,37.3482,59.6143,15.09,42,99,1.26,TM,1732088628
500,muyuka,4.2898,9.4103,28.26,76,100,1.02,CM,1732088753
501,akureyri,65.6835,-18.0878,-9.04,92,100,2.06,IS,1732088754
502,nova xavantina,-14.6667,-52.35,22.56,97,100,0.71,BR,1732088754
503,ciudad pemex,17.9,-92.5,26.68,98,100,1.84,MX,1732088754
504,illizi,26.4833,8.4667,23.08,16,100,0.54,DZ,1732088754
505,deschutes river woods,43.9915,-121.3584,4.01,76,100,4.63,US,1732088754
506,labasa,-16.4167,179.3833,24.84,88,100,2.04,FJ,1732088754
507,dazhou,31.2159,107.5009,12.33,69,100,0.09,CN,1732088754
508,trairi,-3.2778,-39.2689,26.2,73,97,6.14,BR,1732088748
509,kamina,-8.7386,24.9906,24.53,66,79,1.39,CD,1732088754
510,dunedin,-45.8742,170.5036,9.89,99,100,2.68,NZ,1732088754
511,kittila,67.6647,24.8936,-6.88,92,100,2.57,FI,1732088755
512,bandrele,-12.9067,45.1914,27.86,74,40,1.54,YT,1732088755
513,topolobampo,25.6,-109.05,17.59,76,1,3.91,MX,1732088755
514,zalari,53.5584,102.5065,0.87,81,96,2.06,RU,1732088755
515,bismarck,46.8083,-100.7837,-5.09,83,100,13.89,US,1732088720
516,bhuj,23.2667,69.6667,29.83,20,0,4.36,IN,1732088755
517,nizhnevartovsk,60.9344,76.5531,1.01,93,100,6.0,RU,1732088664
518,urzhar,47.093,81.6294,4.55,72,2,1.48,KZ,1732088755
519,cidreira,-30.1811,-50.2056,17.2,91,100,9.54,BR,1732088756
520,chimore,-16.9833,-65.1333,20.49,99,100,0.21,BO,1732088756
521,salalah,17.0151,54.0924,32.05,51,20,2.06,OM,1732088697
522,temirlanovka,42.5994,69.2633,7.77,45,45,2.88,KZ,1732088756
523,pueblo nuevo,23.3833,-105.3833,5.19,49,4,3.53,MX,1732088756
524,arteche,12.2645,125.4048,28.05,78,18,3.08,PH,1732088756
525,gotha,50.9482,10.7019,2.7,84,75,4.12,DE,1732088756
526,hammerfest,70.6634,23.6821,-4.75,80,20,2.06,NO,1732088756
527,skeldon,5.8833,-57.1333,25.32,90,21,2.87,GY,1732088756
528,kununurra,-15.7667,128.7333,27.99,78,40,3.09,AU,1732088756
529,saint-joseph-du-lac,45.5334,-73.9992,3.99,90,30,1.54,CA,1732088757
530,maqat,47.65,53.3167,6.79,78,100,3.87,KZ,1732088757
531,omdurman,15.6445,32.4777,27.16,25,2,7.11,SD,1732088757
532,thai binh,20.45,106.3333,26.7,48,4,5.96,VN,1732088757
533,lincoln city,44.9582,-124.0179,8.72,96,100,5.36,US,1732088757
534,peace river,56.2501,-117.286,-13.52,97,100,4.12,CA,1732088757
535,coxen hole,16.3244,-86.5366,27.6,89,0,1.54,HN,1732088757
536,coahuayana de hidalgo,18.7,-103.6583,24.19,93,88,0.81,MX,1732088757
537,argo,37.6333,22.7333,17.66,62,0,1.39,GR,1732088757
538,labuan,5.2767,115.2417,32.2,62,20,3.13,MY,1732088758
539,beyneu,45.3167,55.2,7.04,64,100,1.55,KZ,1732088758
540,rio preto da eva,-2.6994,-59.6997,23.78,88,100,0.51,BR,1732088758
541,kalemie,-5.9475,29.1947,27.32,55,58,1.75,CD,1732088758
542,sola,-13.8833,167.55,27.27,80,15,9.43,VU,1732088758
543,san jose del guaviare,2.5729,-72.6459,19.43,95,97,0.45,CO,1732088758
544,mana,5.6592,-53.7767,25.33,89,57,3.81,GF,1732088758
545,kuanda,56.3161,116.0806,-12.41,97,100,0.7,RU,1732088758
546,sogndal,61.2283,7.1003,-4.79,93,75,0.0,NO,1732088758
547,fale old settlement,-9.3852,-171.2468,28.38,75,100,5.97,TK,1732088747
548,puerto baquerizo moreno,-0.9,-89.6,21.55,70,67,1.94,EC,1732088759
549,goz beida,13.95,20.55,32.46,15,31,4.34,TD,1732088759
550,pamplona,42.8169,-1.6432,10.55,93,75,2.57,ES,1732088674
551,ponta delgada,37.7333,-25.6667,18.44,88,40,2.06,PT,1732088759
552,cooper's town,26.8667,-77.5167,23.15,72,100,4.06,BS,1732088759
